artist_name,track_name,track_id,track_popularity,artist_id,artist_followers,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),0Ddk8Ha9xW6332fYrMVtTa,64,6Xgp2XMz1fhVYe7i6yNAax,8116055,"['melodic rap', 'rap', 'trap']",82,0.672,0.654,1.0,-4.528,1.0,0.0966,0.201,0.0,0.1,0.404,78.512,188026.0
Royal & the Serpent,overwhelmed - Chri$tian Gate$ remix,4Kh6cq3XgOGUK9yXQu7RTq,67,64EHXDoln95lnccszdPum0,168971,"['alt z', 'electropop', 'indie electropop', 'modern alternative pop', 'social media pop', 'viral rap']",63,0.619,0.502,0.0,-8.097,0.0,0.249,0.178,0.0,0.155,0.38,174.196,134483.0
Marshmello,Shockwave,3sOGVdj5VPY6C2XImtlzj7,67,64KEffDW9EtZ1y2vBYgq8T,34549823,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",82,0.577,0.875,9.0,-2.897,0.0,0.0681,0.0231,4.69e-06,0.111,0.411,164.009,181283.0
Farruko,Pepas,2B4GHvToeLTOBB4QLzW3Ni,74,329e4yvIujISKGKz1BZZbO,14310147,"['latin hip hop', 'reggaeton', 'trap latino']",83,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120.0
DESTIN CONRAD,IN THE AIR,4TLJNON6mZLpfZX3g4Oh8B,65,4jwROPSUkTkohLCRiyjiZZ,42386,"['alternative r&b', 'chill r&b', 'indie r&b', 'r&b']",58,0.794,0.389,8.0,-6.132,1.0,0.0545,0.0375,0.00194,0.109,0.259,114.92,136696.0
Lauren Daigle,Hold On To Me,5tnRnYnQIm9iJCraZGpOJp,63,40LHVA5BTQp9RxHOQ9JPYj,2228312,"['ccm', 'christian alternative rock', 'christian music', 'worship']",67,0.408,0.256,2.0,-8.016,1.0,0.0306,0.833,9.59e-06,0.0998,0.186,73.854,185347.0
benny blanco,Graduation (with Juice WRLD),5E9YnE354Ua2h05nu4lmcA,65,5CiGnKThu5ctn9pBxv7DGa,1009052,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap']",74,0.728,0.643,0.0,-5.353,1.0,0.248,0.109,0.0,0.123,0.62,155.009,176213.0
Lil Baby,2040,2ELp0EL65yitpfJYwc5983,63,5f7VJjfbwm532GiveGC0ZK,12154289,"['atl hip hop', 'atl trap', 'rap', 'trap']",89,0.744,0.697,11.0,-4.067,1.0,0.136,0.0415,0.0,0.112,0.238,150.046,192921.0
Taylor Swift,You Belong With Me (Taylor’s Version),4P7LVHDbzn7aI6wWRh5AHc,68,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124.0
42 Dugg,Free Woo,7xkeh1hQKZWQQOhdu2Oinx,61,45gHcnDnMC15sgx3VL7ROG,736998,"['detroit trap', 'rap', 'trap']",71,0.764,0.697,10.0,-7.887,0.0,0.33,0.0657,0.0,0.109,0.682,156.041,146042.0
"Luis Angel ""El Flaco""",Y Si Se Quiere Ir,6b68vfUlXy2i2dO79z3h5W,72,4kJ2OBSNasUA4yOT5NCfCl,274307,"['banda', 'musica mexicana', 'nueva musica mexicana']",65,0.777,0.467,3.0,-4.605,1.0,0.0559,0.552,0.0,0.0403,0.969,145.065,187280.0
Joe P,Off My Mind,7n6QMW76A5qgfn0Mb4aL7i,63,3pIwImfumJioKb0zHHP61x,98023,"['asbury park indie', 'indie pop', 'modern rock']",50,0.574,0.664,0.0,-7.713,1.0,0.0334,0.305,2.29e-05,0.143,0.727,111.933,213855.0
Summer Walker,Unloyal (with Ari Lennox),081Shn2hU3YxvQmGaCPegr,63,57LYzLEk2LcFghVwuWbcuS,4293226,"['pop', 'r&b', 'rap']",79,0.805,0.51,4.0,-6.179,0.0,0.0569,0.0357,0.000469,0.108,0.36,127.983,207295.0
Tono,Always Raining,0WpKvgOUCpKowejZgeO5W0,67,4TBU1LUldUubb3RaqmLLN7,151,['rain'],49,0.181,0.977,8.0,-26.187,1.0,0.0433,0.13,0.885,0.797,0.0141,91.691,216062.0
Fireboy DML,Peru,3s1KwrLP0NlFWiWbjz6bfQ,72,75VKfyoBlkmrJFDqo1o2VY,1219221,['afro dancehall'],71,0.956,0.417,7.0,-7.892,0.0,0.0926,0.572,0.00071,0.0782,0.714,108.015,187111.0
Vluestar,I’ll Keep You Safe,1H3Q48ARz2ZEwbOl6s53Mq,69,2FcgwIGEPmPyItFPscscDO,16343,"['aesthetic rap', 'lo-fi chill', 'sad lo-fi', 'sad rap']",57,0.504,0.401,0.0,-10.016,1.0,0.0958,0.805,0.00596,0.155,0.243,114.95,140312.0
Tory Lanez,Ballad of a Badman,2PLOCIYlFr8XxNsz0Lgs4l,65,2jku7tDXc6XoB6MO2hFuqg,4823217,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",80,0.546,0.845,1.0,-5.884,0.0,0.063,0.00341,0.0,0.45,0.581,162.101,254764.0
Taylor Swift,The Lucky One (Taylor's Version),4e5ayHsOLJNLTGfjau2mEw,66,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.686,0.571,4.0,-7.138,1.0,0.05,0.066,0.0,0.0608,0.538,117.889,240467.0
Stephanie Beatriz,All Of You,4X25mFLehFnxa1TwtLKcE2,65,5PYToRCsrnvikZg3yl2JMr,38363,['hollywood'],67,0.515,0.467,11.0,-10.623,1.0,0.0494,0.633,0.0,0.107,0.346,114.532,278440.0
Tems,Replay,2dFqK2ZkYB9Xc47gr3xXWl,67,687cZJR45JO7jhk1LHIbgq,856304,"['afro r&b', 'alte', 'nigerian pop', 'r&b']",76,0.613,0.549,9.0,-8.187,1.0,0.231,0.097,0.0,0.116,0.78,123.879,180000.0
Taylor Swift,tolerate it,6lCvK2AR2uOKkVFCVlAzzm,66,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.316,0.361,9.0,-10.381,1.0,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,245440.0
Jordan Davis,Almost Maybes,1BVzLiBS3MWmXzqcxBFJDt,62,77kULmXAQ6vWer7IIHdGzI,748086,"['contemporary country', 'country', 'country road']",71,0.476,0.864,11.0,-4.025,1.0,0.0946,0.156,0.0,0.0982,0.53,180.316,179187.0
BIG30,Allegations (feat. Pooh Shiesty),1Fhb9neDPyEyTaZZ3qmIn4,61,4nZmMrwH6LxHnCzQv4IFUE,368215,"['memphis hip hop', 'southern hip hop', 'trap']",63,0.722,0.413,8.0,-9.531,1.0,0.13,0.00919,0.0,0.118,0.17,74.969,160000.0
Quin Nfn,Laid Back,0bsEd30Ho08d9SD4LXrzXX,61,3M1quhETLChtt9NHKVaajX,312051,"['austin hip hop', 'southern hip hop', 'viral rap']",53,0.747,0.804,11.0,-9.534,0.0,0.269,0.25,0.0,0.581,0.566,139.977,209143.0
Softwilly,CHROME BERETTA,1UZYIwfkoiTGuiUGx4nFyL,64,0fAEWMlRd4yiJBT2usaqqc,85430,"['aesthetic rap', 'meme rap']",59,0.475,0.769,1.0,-3.921,1.0,0.343,0.126,0.0,0.472,0.4,172.165,158710.0
Thomas Rhett,Want It Again,3VvPREisNL7yBoePVbLbyZ,62,6x2LnllRG5uGarZMsD4iO8,4283484,"['contemporary country', 'country', 'country road']",72,0.489,0.515,9.0,-9.14,1.0,0.0348,0.662,3.84e-05,0.115,0.37,91.25,172587.0
ZillaKami,Space Cowboy,1Ndx4AI3Bco1Ewc84OrOQP,62,4G1zP5i0r57g1c1CxrPhfM,355017,"['dark trap', 'underground hip hop']",66,0.64,0.816,8.0,-8.433,1.0,0.0895,0.124,2.98e-05,0.213,0.462,106.984,143922.0
girl in red,.,4r1AqGpB9YrXV2ivcrqfJY,67,3uwAm6vQy7kWPS2bciKWx9,5508806,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop']",76,0.451,0.907,10.0,-7.362,1.0,0.291,0.0838,0.832,0.137,0.317,151.988,166240.0
Eslabon Armado,No Dudes de Ti,6q1rr8W0TudmxomRdHxUWP,64,0XeEobZplHxzM9QzFQWLiR,3013786,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",77,0.67,0.31,8.0,-10.349,1.0,0.0365,0.483,0.0,0.0932,0.8,126.453,189375.0
Quinn XCII,Stay Next To Me (with Chelsea Cutler),7kTlHVCARylJAqm40yVoWE,63,3ApUX1o6oSz321MMECyIYd,720956,"['electropop', 'indie pop rap', 'pop', 'pop rap']",65,0.581,0.584,2.0,-4.928,1.0,0.284,0.0805,0.0,0.366,0.756,179.954,206046.0
Bo Burnham,Shit,3FFYH9A5rLqohxQhNW4Qka,65,2Waw2sSbqvAwK8NwACNjVo,1617182,['comic'],71,0.939,0.687,10.0,-5.215,1.0,0.126,0.058,0.0,0.101,0.936,120.022,78426.0
El Fantasma,Agarra Tu Camino,4HXIyu3N5yVTd4qHMbU7cK,67,0my6Pg4I28dVcZLSpAkqhv,4993471,"['banda', 'corrido', 'musica mexicana', 'nueva musica mexicana']",74,0.619,0.404,0.0,-7.458,1.0,0.0669,0.794,6.9e-05,0.133,0.642,162.402,234896.0
Madonna,Frozen,6lknMmJZALXxx7emwwZWLX,74,6tbjWDEIzxoDsBA1FuhfPW,6499447,"['dance pop', 'pop']",76,0.706,0.633,1.0,-9.584,1.0,0.0419,0.267,0.0192,0.175,0.375,110.005,120157.0
DaBaby,ROOF,1zwvbkUqTozLnmIECvBfgs,64,4r63FhuTkUYltbVAg5TQnk,10268248,"['north carolina hip hop', 'rap', 'trap']",81,0.892,0.577,2.0,-4.299,1.0,0.341,0.0121,0.0,0.243,0.64,145.935,94521.0
Ariana Grande,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",2sQH02O2HBCPJCztBrCWNa,67,66CXWjxzNUsdJxJ2JdwvnR,85056061,"['dance pop', 'pop']",88,0.659,0.662,5.0,-5.768,1.0,0.434,0.211,0.0,0.228,0.704,109.957,182438.0
Kaiser Hulenstadt,Traumlandschaft,0KOenusM2ayoQfGrhBf5Q9,69,1oFe0IcP3ZDv5MK0sbq8tS,223,[],50,0.0786,0.0152,2.0,-30.165,1.0,0.0397,0.978,0.865,0.07,0.0599,177.472,199318.0
Bankrol Hayden,Come Through (feat. Lil Tecca),3RoCi49XvcidDK7OqGw7fb,68,0Yr4BBpK2dkCp2UsrJ9LZN,492030,"['melodic rap', 'sad rap', 'viral rap']",63,0.872,0.623,3.0,-3.94,0.0,0.0389,0.41,0.0,0.184,0.72,104.07,112614.0
Kanye West,Jail,6d8HN8MqqbqrEUI2bvx0aG,66,5K4W6rqBFWDnAN6FQUkS6x,18717541,"['chicago rap', 'rap']",90,0.458,0.571,4.0,-6.739,1.0,0.0949,0.535,0.000305,0.0846,0.586,110.013,297000.0
TWICE,Alcohol-Free,0BTaaKT4RMbs5M73tOHX5Y,70,7n2Ycct7Beij7Dj7meI4X0,15574307,"['k-pop', 'k-pop girl group']",80,0.688,0.909,8.0,-1.992,1.0,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,210573.0
Maverick City Music,Rest on Us (feat. Brandon Lake & Eniola Abioye),0A402ZdxwQzaVdyH5Zav5X,62,58r1rB5t3VF5X6yXGPequV,872588,[],69,0.39,0.627,10.0,-9.811,1.0,0.0367,0.406,9.06e-05,0.0792,0.273,144.116,337152.0
Minik Knudsen,I et andet liv,48UNHWGzRfk4AOKrCJM7XJ,68,0vPGOBFcfVsCzqsYTxubi6,838,['sleep'],51,0.0685,0.00769,7.0,-38.523,1.0,0.0439,0.991,0.859,0.107,0.111,74.874,186500.0
Blake Shelton,Happy Anywhere (feat. Gwen Stefani),6LVzOLJkzG3C4hLNOdaBry,64,1UTPBmNbXNTittyMJrNkvw,6747328,"['contemporary country', 'country', 'country road', 'oklahoma country']",71,0.606,0.737,8.0,-5.745,1.0,0.0321,0.134,0.0,0.057,0.65,82.966,171027.0
jxdn,ANGELS & DEMONS,3mkz6eI4Sram8UhO3teU76,66,6Y64EaNqpqcZYTgs4c76gF,959637,['pop punk'],63,0.554,0.8,8.0,-3.936,1.0,0.0395,0.119,0.0,0.629,0.463,115.056,160120.0
Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),31CdkzHnMbvJuKZvtCQfR6,68,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.567,0.686,7.0,-6.139,1.0,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,193147.0
Lil Tecca,REPEAT IT (with Gunna),21AJQhGZpujjZQXByZAXpr,67,4Ga1P7PMIsmqEZqhYZQgDo,5580518,"['melodic rap', 'pluggnb', 'rap']",76,0.681,0.687,9.0,-7.612,1.0,0.332,0.0555,0.0,0.062,0.588,108.641,190345.0
Rauw Alejandro,Sexo Virtual,1lV3QHHMAQt0Kc1ioZq2MP,74,1mcTU81TzQhprhouKaTkpq,14450535,"['puerto rican pop', 'trap latino']",89,0.704,0.739,8.0,-3.286,1.0,0.112,0.328,1.93e-05,0.0856,0.425,179.879,208292.0
NF,DRIFTING,2hRlHXzOf14ArYmOPeAXsa,65,6fOMl44jA4Sp5b9PpYCkzz,7644870,"['hip hop', 'pop rap', 'rap']",78,0.692,0.721,9.0,-3.244,0.0,0.389,0.405,0.0,0.0773,0.496,168.084,200050.0
BTS,Butter,1mWdTewIgB3gtBM3TOSFhB,74,3Nrfpe0tUJi4K4DXYWgMUX,57756887,"['k-pop', 'k-pop boy group']",91,0.759,0.459,8.0,-5.187,1.0,0.0948,0.00323,0.0,0.0906,0.695,109.997,164442.0
Remble,Touchable,24iwskv8LDFMYRZ6Sr9iyw,62,65s98MYZ4xFpgKlUYS5XKw,153834,['viral rap'],57,0.756,0.596,4.0,-9.644,1.0,0.452,0.572,0.0,0.101,0.673,94.869,122648.0
Japanese Breakfast,Be Sweet,0dpyzcT3RMNNSd2xKBf35I,64,7MoIc5s9KXolCBH1fy9kkw,538025,"['art pop', 'eugene indie', 'indie pop', 'philly indie']",59,0.653,0.877,2.0,-5.82,0.0,0.0275,0.0102,1.04e-05,0.32,0.62,109.985,195371.0
beabadoobee,Cologne,1NaDK3atogQEn9glK5fYuy,65,35l9BRT7MXmM8bv2WDQiyB,1355898,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pop']",72,0.55,0.803,2.0,-3.608,1.0,0.0347,0.000561,0.000523,0.0266,0.877,130.015,164691.0
Taylor Swift,Forever Winter (Taylor's Version) (From The Vault),3oGVx9RBmiYGv5ZCecWLkx,66,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.611,0.552,7.0,-5.828,1.0,0.031,0.256,0.0,0.134,0.41,116.012,263533.0
Kacey Musgraves,breadwinner,2stbjvpFujerfDUuUUPX7o,62,70kkdajctXSbqSMJbQO424,1178811,"['country dawn', 'pop', 'texas country']",69,0.866,0.508,8.0,-8.591,0.0,0.058,0.769,8.35e-06,0.11,0.476,117.951,200840.0
Cookiee Kawaii,Violin,4se25yP3bMpaMAlcxvyJ5Q,68,0DbBBj0ScPumRqKXswGQH1,71176,"['alternative r&b', 'escape room', 'viral rap']",55,0.83,0.875,2.0,-4.212,1.0,0.094,0.0695,0.000877,0.117,0.675,139.9,109714.0
ROSÉ,On The Ground,2pn8dNVSpYnAtlKFC8Q0DJ,69,3eVa5w3URK5duf6eyVDbu9,3391580,['k-pop'],63,0.311,0.607,1.0,-6.578,1.0,0.11,0.0174,0.0,0.131,0.286,188.7,168086.0
Morray,Quicksand,4iCZ6Cr76For1TuHUQ90r8,63,44vREmJC0OlVZjZaGLqVEd,192018,['pop rap'],62,0.901,0.656,4.0,-7.452,0.0,0.277,0.0807,0.0,0.181,0.599,119.956,224933.0
Roddy Ricch,hibachi (feat. Kodak Black & 21 Savage),7FCDmAel69bzxRkOxbh2dB,65,757aE44tKEUQEqRuT6GnEB,8601256,"['melodic rap', 'rap', 'trap']",81,0.681,0.522,5.0,-8.74,0.0,0.303,0.0191,0.0,0.415,0.219,172.946,170413.0
Montell Fish,Call U Tomorrow,1kPee0zC6xh3DT1mlG5a82,66,5nvWOyAkfNgVLKESq4fOj2,674436,"['pittsburgh rap', 'pop']",73,0.379,0.291,8.0,-12.529,1.0,0.0334,0.913,0.0159,0.0961,0.167,107.97,186667.0
Rio Da Yung Og,Lean Chronicles,0DJ6d7MB8BXfGNKS5SuWJr,61,6O1vRHWVGKJTnWuJmItnsx,146069,"['detroit hip hop', 'flint hip hop']",61,0.641,0.566,1.0,-8.269,0.0,0.405,0.118,0.0,0.124,0.275,99.88,139784.0
Caskets,Glass Heart,1nxbn0COjeyH7MQZ27T3CR,66,2XIbOWDT5vZPW7jNyzdfcK,65565,[],57,0.412,0.958,6.0,-5.432,0.0,0.0997,0.000225,4.71e-05,0.119,0.341,164.072,224421.0
Q,Take Me Where Your Heart Is,1RJl5cZ8kFpoVFOS2x6scI,66,22vqVhfPJab5kkU9txDGX3,138130,['indie r&b'],59,0.858,0.426,10.0,-8.879,0.0,0.0402,0.00586,0.761,0.0977,0.419,89.981,192897.0
Adelina Palm,Migla,0AY2x7N94uTmkYruyZDPKu,66,5EUJpZPU6Oo6v9E5I21qFe,54,[],49,0.128,0.0275,8.0,-31.356,1.0,0.0363,0.984,0.934,0.124,0.0954,89.734,120199.0
Royal Rain,Rain On The Cobblestone,5jCwTeQv8DXJzsMmzv0qYi,66,2C32BFATM0fyN4FFTl3fHe,153,['rain'],49,0.113,0.947,10.0,-20.412,0.0,0.0664,0.444,0.916,0.765,1e-05,95.604,221979.0
Bo Burnham,Goodbye,2ySaltE2swk0QsimILPK05,65,2Waw2sSbqvAwK8NwACNjVo,1617182,['comic'],71,0.725,0.308,7.0,-9.941,1.0,0.039,0.604,0.0,0.121,0.154,126.061,249428.0
Catie Turner,God Must Hate Me,21xzFXSL2XkZ2mIzDDAqTK,65,3nYYI90ObxhjLjdxaoXGSa,125957,"['alt z', 'gen z singer-songwriter', 'indie pop']",53,0.459,0.304,2.0,-10.107,1.0,0.136,0.967,1.95e-05,0.0951,0.072,76.954,149803.0
Rod Wave,Gone Till November,2LTJYsWOqsjntJpRy2HpY6,61,45TgXXqMDdF8BkjA83OM7z,3907521,['florida rap'],78,0.478,0.537,11.0,-8.378,0.0,0.111,0.248,0.0,0.271,0.384,82.902,161019.0
Jameson Rodgers,Cold Beer Calling My Name,67wUHsoXdZ8UOLt6rodpQ9,62,5pyVHz7lcfqKoV9BflFYwN,60472,"['contemporary country', 'country', 'country pop', 'country road']",57,0.585,0.863,7.0,-4.061,1.0,0.0401,0.0446,0.0,0.0937,0.788,147.931,210560.0
Ben Reilly,Maytag (Tax Free),53pQO2FfWv3gpmTfAd2j0I,65,4lrP5UPxljRj14uzlXgZgv,63154,[],50,0.462,0.669,11.0,-6.566,1.0,0.299,0.0189,0.0,0.514,0.546,83.755,165550.0
Doja Cat,Naked,0CsR9Y9SnC6ZWmekmVqSHz,67,5cj0lLjcoR7YOSnhnX0Po5,23023983,"['dance pop', 'pop']",86,0.733,0.862,7.0,-5.736,1.0,0.197,0.374,0.00247,0.131,0.536,111.076,223560.0
Billie Eilish,my future,3YUMWmx8EJq0DurfuIwoGh,69,6qqNVTkY8uBg9cP3Jd7DAH,72176384,"['art pop', 'electropop', 'pop']",88,0.456,0.285,8.0,-10.755,1.0,0.0979,0.814,0.143,0.307,0.0809,104.89,210005.0
Daniyel,IT'S OK,4vsLtmWxiRMhzW5ZkGw7mX,64,4Zgs72EVDddJE8pa3oGC4L,20466,['sad rap'],48,0.756,0.551,6.0,-5.788,0.0,0.0406,0.706,0.0,0.186,0.59,118.047,116981.0
Amaia Bescós,Brillo En El Mar,7mZASnos1MVmNVLHHg7nPJ,66,0h9O8A9Z4u2sSj79DxyjKx,102,[],48,0.226,0.0215,9.0,-31.618,1.0,0.0603,0.995,0.977,0.0943,0.0427,132.564,174699.0
Tory Lanez,Pink Dolphin Sunset (feat. Tee),6GGmABM6AMwMzEhK7szqJT,64,2jku7tDXc6XoB6MO2hFuqg,4823217,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",80,0.772,0.457,7.0,-8.359,1.0,0.0365,0.00193,1.71e-06,0.0739,0.527,111.997,212450.0
GLWKMOD,Cursed Midnight - Radio Edit,0narfFv6R0EDNbwZecDtEQ,69,49WTsslK1g6frRdr895unr,5378,['drift phonk'],55,0.798,0.656,0.0,-8.481,1.0,0.18,0.157,0.869,0.0991,0.462,174.022,88308.0
Tones And I,Fly Away,2zBDKzqa6sdxeI0fC6OWIC,69,2NjfBq1NflQcKSeiDooVjY,2984942,"['australian pop', 'pop']",70,0.806,0.513,4.0,-6.208,1.0,0.0685,0.217,0.0,0.217,0.503,124.988,178157.0
Joel Corry,BED,0siYMEsGrzzzlWLXK5zJfS,75,6DgP9otnZw5z6daOntINxp,310432,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",74,0.671,0.782,6.0,-4.593,1.0,0.0341,0.0142,0.00221,0.333,0.618,123.989,178088.0
The Kid LAROI,WITHOUT YOU (with Miley Cyrus),1EHUQesfVKwbthtNcpBi9g,71,2tIP7SsRs7vjIcLrU85W8J,4090880,"['australian hip hop', 'pop']",80,0.655,0.469,0.0,-6.257,1.0,0.0292,0.173,0.0,0.0956,0.467,92.56,161385.0
pluvia,rain in reykjavik,2Wx5BlOCoLw3mNf0YtFxqh,66,2L0WmgzvOHv3xAbc3NY3K6,592,"['environmental', 'rain']",55,0.226,0.968,0.0,-22.489,1.0,0.0552,0.0383,0.964,0.943,1e-05,70.689,208000.0
Taylor Swift,Hey Stephen (Taylor’s Version),550erGcdD9n6PnwxrvYqZT,66,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.788,0.571,6.0,-6.135,1.0,0.0296,0.106,0.0,0.0934,0.797,115.99,254255.0
young friend,PINCH ME,14QUJhbXCWO90NfZ0mXnGG,66,7cq0a4di5dOeKU8sicemd1,14368,['indie pop'],51,0.777,0.465,6.0,-10.55,0.0,0.0501,0.621,0.0,0.0932,0.757,113.003,179363.0
Andy Grammer,Damn It Feels Good To Be Me,3LymIBUSWRoxxm7W5UQlXl,63,2oX42qP5ineK3hrhBECLmj,1102334,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",69,0.706,0.777,0.0,-5.09,1.0,0.0384,0.0663,0.0,0.462,0.782,120.031,138307.0
Camila Cabello,Don't Go Yet,1058fW9H3fZA6QjYCdOBad,75,4nDoRrQiYLoBzwC5BhVJzF,28573844,"['dance pop', 'pop', 'post-teen pop']",80,0.666,0.796,10.0,-6.967,0.0,0.103,0.0492,0.0,0.0442,0.61,110.108,164842.0
Pop Smoke,Woo Baby (feat. Chris Brown),58T4yPLn4NjBYXfRxeweyM,70,0eDvMgVFoNV3TpwtrVCoTj,11488831,['brooklyn drill'],82,0.563,0.672,9.0,-7.226,0.0,0.0765,0.359,0.0,0.0972,0.284,99.772,156000.0
Lostboycrow,Strawberry Sunscreen,6Xve7pWqzW6CQV8mlXzpBe,64,5PxCTrv3Y1xVACfngpt7D2,138405,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'pop']",53,0.688,0.678,8.0,-3.903,1.0,0.0348,0.0359,0.0,0.0331,0.909,120.058,129000.0
Alina Baraz,If You Let Me,4gEQcoKNoLFLyhory3Y5Zr,66,6hfwwpXqZPRC9CsKI7qtv1,1200676,"['electropop', 'etherpop', 'pop', 'r&b']",65,0.605,0.686,5.0,-8.605,1.0,0.0439,0.55,0.438,0.145,0.467,138.088,135347.0
Luis R Conriquez,Cuando Te Acuerdes De Mi (En Vivo),1pQrVutT9kzgLavLMUFubD,70,0pePYDrJGk8gqMRbXrLJC8,1600989,"['corrido', 'nueva musica mexicana', 'sad sierreno']",82,0.689,0.568,7.0,-9.496,1.0,0.0547,0.51,4.33e-05,0.234,0.81,103.069,187250.0
The Kid LAROI,STAY (with Justin Bieber),4kux0P5UfguojB4h0lQnsj,64,2tIP7SsRs7vjIcLrU85W8J,4090880,"['australian hip hop', 'pop']",80,0.587,0.795,1.0,-5.557,1.0,0.0522,0.037,0.0,0.103,0.476,169.951,141806.0
Taylor Swift,"no body, no crime (feat. HAIM)",6uwfVkaOM1mcMkFmSn35ix,65,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.546,0.613,7.0,-7.589,0.0,0.0264,0.418,0.0,0.103,0.535,79.015,215627.0
Papa Roach,Last Resort (Reloaded),52KlXDEkCkgZxuMjSqzY4L,64,4RddZ3iHvSpGV4dvATac9X,4510629,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",70,0.639,0.684,2.0,-5.619,1.0,0.0353,0.00966,0.0,0.194,0.465,88.05,137297.0
88rising,The Weekend,5q3LwAHTqo9d3rET2EA9Nq,69,1AhjOkOLkbHUfcHDSErXQs,858120,"['asian american hip hop', 'pop']",68,0.784,0.521,1.0,-5.701,1.0,0.0322,0.062,4.75e-06,0.0995,0.817,101.491,167662.0
Dormir Dan,Sonido Dormido,1gWCfhUtzEtOkWS5lM6zca,65,2B8ofgf0e96eyGnXfYNtST,63,['rain'],47,0.122,0.448,8.0,-25.112,1.0,0.0871,0.00158,0.906,0.483,0.0391,97.48,102539.0
STAYC,ASAP,5BXr7hYZQOeRttkeWYTq5S,69,01XYiBYaoMJcNhPokrg0l0,1055329,"['k-pop', 'k-pop girl group']",66,0.764,0.802,0.0,-4.217,1.0,0.0351,0.102,0.0,0.189,0.323,132.02,194080.0
Eladio Carrion,Me Gustas Natural,1Sym1HsTqsa2pYKhYL1j15,77,5XJDexmWFLWOkjOEjOVX3e,2288431,"['trap boricua', 'trap latino', 'trap triste']",82,0.721,0.426,0.0,-7.473,0.0,0.11,0.859,0.000216,0.111,0.451,127.083,170079.0
Yonatan Awate,Hush,13CYT9XLC54qtyg0U8aqb7,67,6ptntg50Xz0ACYkxCIOHz0,781,"['background music', 'sleep']",51,0.0917,0.00935,0.0,-32.99,1.0,0.0438,0.97,0.931,0.106,0.0689,73.055,190000.0
ROSÉ,Gone,2dHoVW9AxJVSRebPRyV2aA,69,3eVa5w3URK5duf6eyVDbu9,3391580,['k-pop'],63,0.647,0.377,6.0,-6.003,1.0,0.0375,0.594,0.0,0.0768,0.653,79.936,207164.0
Nova Issue,Liberation,2S8zzsvlurouRcb7zbJOz1,65,2JG4r9snKhqze9RGKeGEvh,223,['sleep'],48,0.127,0.0286,5.0,-31.27,1.0,0.046,0.951,0.777,0.107,0.114,76.496,150000.0
Jason Aldean,Heaven,7pcfqF4wUhxvfoMqzXQYar,62,3FfvYsEGaIb52QPXhg4DcH,5679474,"['contemporary country', 'country', 'country road']",73,0.481,0.606,7.0,-5.537,0.0,0.0296,0.164,0.0,0.125,0.291,137.995,251104.0
Conway the Machine,Scatter Brain (feat. Ludacris & JID),4w7lBzX0EcDuy8tQLQvjC2,63,67gqUXxHedeUGDTxwBzdjS,219415,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'underground hip hop', 'upstate ny rap']",59,0.855,0.478,1.0,-8.698,1.0,0.107,0.0684,0.0,0.111,0.355,135.987,209118.0
1nonly,DANCE!,7sYfWTa2GD1KCaLgGFmFM5,66,3ZHU5AKrUmIPnCFfr82QER,664082,['aesthetic rap'],71,0.903,0.828,6.0,-6.432,1.0,0.174,0.0715,0.0013,0.0622,0.912,124.947,163200.0
